Roll_Rate_x	Pitch_Rate_y	Yaw_Rate_z	Latitude	Longitude	Altidude	Barometric_Pressure	a_x	a_y	a_z	Heading	v_x	v_y	v_z	Status	PosU	VelU	PITCH	ROLL	YAW
-1.229	12.122	-2.15	0.0	0.0	0.0	-0.0013503999999999999	-6.618	-12.449	-15.241	-1.82	0.0	0.0	0.0	128	0.0	0.0	-5.92	26.94	96.88
-1.852	11.591000000000001	-3.294	0.0	0.0	0.0	-0.0013503999999999999	-9.642	-10.646	-12.538	-1.7	0.0	0.0	0.0	128	0.0	0.0	0.13	25.89	98.62
-1.2690000000000001	7.875	-1.965	0.0	0.0	0.0	-0.0013503999999999999	-6.1450000000000005	-13.265	-9.956	-1.62	0.0	0.0	0.0	-32640	0.0	0.0	9.33	24.76	100.19
-0.517	7.322	-2.8000000000000003	0.0	0.0	0.0	-0.0007999999999999999	-2.49	-13.521	-13.445	-1.52	0.0	0.0	0.0	-32640	0.0	0.0	19.91	27.67	102.04
3.537	10.151	-2.251	0.0	0.0	0.0	-0.0013503999999999999	0.213	-10.084	-16.119	-1.37	0.0	0.0	0.0	-32640	0.0	0.0	32.04	34.87	106.95
4.194	11.191	-2.504	0.0	0.0	0.0	-0.0013503999999999999	-0.931	-3.622	-13.521	-1.36	0.0	0.0	0.0	128	0.0	0.0	43.45	43.65	114.07000000000001
3.62	10.512	-2.435	0.0	0.0	0.0	-0.0013503999999999999	-0.607	-5.0520000000000005	-10.523	-1.4000000000000001	0.0	0.0	0.0	128	0.0	0.0	48.43	48.44	118.41
2.494	7.804	-2.388	0.0	0.0	0.0	-0.0013503999999999999	-3.023	-9.791	-1.485	-1.46	0.0	0.0	0.0	128	0.0	0.0	55.65	58.58	127.13000000000001
3.469	6.496	-1.9100000000000001	0.0	0.0	0.0	-0.0013503999999999999	-3.469	-16.772000000000002	3.866	-1.59	0.0	0.0	0.0	-32640	0.0	0.0	60.27	71.34	135.18
6.244	4.0440000000000005	-2.391	0.0	0.0	0.0	0.0006527999999999999	-2.373	-20.13	1.6520000000000001	-1.75	0.0	0.0	0.0	-32640	0.0	0.0	64.57000000000001	88.58	142.9
11.074	3.855	-3.638	0.0	0.0	0.0	-0.0013503999999999999	-1.5250000000000001	-21.148	-4.515	-2.04	0.0	0.0	0.0	-32640	0.0	0.0	69.75	115.94	156.76
13.56	3.218	-6.549	0.0	0.0	0.0	-0.0013503999999999999	-0.38	-19.995	-9.644	-2.5100000000000002	0.0	0.0	0.0	128	0.0	0.0	72.51	134.94	168.22
14.491	1.2750000000000001	-8.558	0.0	0.0	0.0	-0.0012416	-6.2410000000000005	-6.917	-13.973	-2.89	0.0	0.0	0.0	128	0.0	0.0	74.82000000000001	-175.65	-157.28
13.488	0.39	-8.402000000000001	0.0	0.0	0.0	-0.0007999999999999999	-8.179	1.663	-12.303	2.65	0.0	0.0	0.0	-32640	0.0	0.0	72.47	-136.08	-128.96
8.694	-1.987	-5.9750000000000005	0.0	0.0	0.0	-0.0013503999999999999	-6.58	5.871	-7.534	2.13	0.0	0.0	0.0	-32640	0.0	0.0	70.85000000000001	-105.54	-103.35000000000001
3.831	-7.515000000000001	-4.175	0.0	0.0	0.0	-0.0012416	-6.556	9.923	-3.065	1.6	0.0	0.0	0.0	-32640	0.0	0.0	66.59	-73.05	-72.14
2.884	-10.524000000000001	-2.914	0.0	0.0	0.0	-0.0012416	-3.403	11.478	-3.981	1.1400000000000001	0.0	0.0	0.0	128	0.0	0.0	63.13	-60.89	-61.0
4.505	-7.462	-0.686	0.0	0.0	0.0	-0.0032384	3.674	10.447000000000001	-6.628	1.01	0.0	0.0	0.0	128	0.0	0.0	58.04	-45.06	-49.02
5.2250000000000005	-4.7620000000000005	0.233	0.0	0.0	0.0	0.0007551999999999999	6.825	11.227	-7.134	0.84	0.0	0.0	0.0	128	0.0	0.0	56.33	-35.06	-44.04
4.872	-1.861	1.1360000000000001	0.0	0.0	0.0	-0.0012416	8.69	13.218	-6.861	0.72	0.0	0.0	0.0	128	0.0	0.0	56.15	-26.740000000000002	-39.410000000000004
3.229	-1.088	2.423	0.0	0.0	0.0	-0.0012416	7.782	11.183	-6.602	0.5700000000000001	0.0	0.0	0.0	-32640	0.0	0.0	56.35	-15.98	-31.09
3.6670000000000003	-1.302	4.69	0.0	0.0	0.0	-0.0007999999999999999	7.949	8.863	-7.547000000000001	0.37	0.0	0.0	0.0	-32640	0.0	0.0	56.59	-9.31	-25.68
2.648	-0.935	6.206	0.0	0.0	0.0	0.0012096	7.398000000000001	8.873	-7.587	0.25	0.0	0.0	0.0	128	0.0	0.0	55.36	4.39	-12.46
1.536	-2.156	7.019	0.0	0.0	0.0	-0.0007999999999999999	7.156000000000001	11.244	-8.175	0.0	0.0	0.0	0.0	128	0.0	0.0	50.33	17.44	2.32
0.5	-3.031	9.838000000000001	0.0	0.0	0.0	-0.0013503999999999999	-0.018000000000000002	12.466000000000001	-4.436	-0.28	0.0	0.0	0.0	128	0.0	0.0	41.31	27.060000000000002	16.13
-0.06	-5.049	11.697000000000001	0.0	0.0	0.0	0.0032064	-3.6350000000000002	4.866	-6.485	-0.51	0.0	0.0	0.0	128	0.0	0.0	31.6	37.11	28.580000000000002
3.524	-0.771	11.313	0.0	0.0	0.0	-0.0013503999999999999	-5.029	2.243	-6.965	-0.76	0.0	0.0	0.0	-32640	0.0	0.0	27.41	42.28	34.32
4.643	0.365	11.657	0.0	0.0	0.0	-0.0013503999999999999	-6.641	-0.886	-8.199	-0.89	0.0	0.0	0.0	-32640	0.0	0.0	18.03	51.5	44.730000000000004
4.2780000000000005	0.9520000000000001	11.815	0.0	0.0	0.0	-0.0013503999999999999	-11.63	-2.503	-6.408	-1.11	0.0	0.0	0.0	128	0.0	0.0	8.03	57.620000000000005	54.39
3.185	2.136	11.789	0.0	0.0	0.0	-0.0013503999999999999	-17.354	-4.667	-3.438	-1.27	0.0	0.0	0.0	128	0.0	0.0	-2.94	60.63	62.870000000000005
1.272	0.754	11.951	0.0	0.0	0.0	-0.0007999999999999999	-19.291	-11.675	-4.865	-1.41	0.0	0.0	0.0	128	0.0	0.0	-13.5	59.620000000000005	69.92
-0.673	1.069	10.41	0.0	0.0	0.0	-0.0019072	-17.015	-13.102	-7.329	-1.56	0.0	0.0	0.0	-32640	0.0	0.0	-17.81	58.01	73.60000000000001
-1.073	1.849	8.118	0.0	0.0	0.0	-0.0013503999999999999	-11.037	-9.892	-12.415000000000001	-1.62	0.0	0.0	0.0	-32640	0.0	0.0	-24.12	54.08	81.10000000000001
-0.994	2.4170000000000003	7.422000000000001	0.0	0.0	0.0	-0.0019072	-10.555	-8.38	-12.193	-1.75	0.0	0.0	0.0	-32640	0.0	0.0	-27.79	48.34	90.35000000000001
-1.827	4.627	7.038	0.0	0.0	0.0	-0.0013503999999999999	-9.173	-10.942	-11.319	-1.9000000000000001	0.0	0.0	0.0	128	0.0	0.0	-28.32	39.53	101.89
-3.3080000000000003	6.527	6.331	0.0	0.0	0.0	-0.0013503999999999999	-10.367	-12.033	-7.252	-2.07	0.0	0.0	0.0	128	0.0	0.0	-26.69	31.150000000000002	112.08
-2.794	4.828	4.92	0.0	0.0	0.0	-0.0013503999999999999	-11.322000000000001	-17.349	-5.643	-2.2	0.0	0.0	0.0	128	0.0	0.0	-25.85	28.55	115.15
-1.361	1.887	1.442	0.0	0.0	0.0	-0.0013503999999999999	-10.768	-15.426	-1.872	-2.23	0.0	0.0	0.0	-32640	0.0	0.0	-24.89	26.19	117.81
-0.256	0.974	1.427	0.0	0.0	0.0	-0.0013503999999999999	-11.297	-3.253	-3.248	-2.27	0.0	0.0	0.0	-32640	0.0	0.0	-24.69	26.12	121.41
2.0460000000000003	2.025	2.935	0.0	0.0	0.0	-0.0012416	-8.365	-4.239	-3.834	-2.3000000000000003	0.0	0.0	0.0	-32640	0.0	0.0	-24.13	26.96	126.08
2.519	1.837	3.121	0.0	0.0	0.0	-0.0007999999999999999	-4.852	-4.805	-4.909	-2.34	0.0	0.0	0.0	128	0.0	0.0	-24.67	28.060000000000002	130.16
2.32	0.588	3.104	0.0	0.0	0.0	-0.0012416	-5.224	-4.923	-5.281	-2.38	0.0	0.0	0.0	128	0.0	0.0	-25.41	28.32	131.91
2.126	0.56	3.86	0.0	0.0	0.0	-0.0014528	-1.965	-6.521	-7.4670000000000005	-2.41	0.0	0.0	0.0	128	0.0	0.0	-26.66	28.85	136.75
2.888	1.571	3.971	0.0	0.0	0.0	-0.0019072	-2.237	-6.08	-9.700000000000001	-2.47	0.0	0.0	0.0	-32640	0.0	0.0	-26.59	28.97	140.94
0.639	1.381	1.925	0.0	0.0	0.0	-0.0013503999999999999	-3.269	-6.385	-8.648	-2.5	0.0	0.0	0.0	-32640	0.0	0.0	-25.86	27.740000000000002	142.03
-1.212	0.9440000000000001	-0.386	0.0	0.0	0.0	0.0032064	-4.809	-7.893	-6.744	-2.5	0.0	0.0	0.0	-32640	0.0	0.0	-25.04	26.95	141.76
-1.289	1.123	-1.5010000000000001	0.0	0.0	0.0	-0.0013503999999999999	-4.785	-8.118	-6.182	-2.5	0.0	0.0	0.0	128	0.0	0.0	-23.150000000000002	26.13	140.73
0.009000000000000001	1.0	-1.172	0.0	0.0	0.0	-0.0014528	-5.463	-5.375	-6.647	-2.48	0.0	0.0	0.0	128	0.0	0.0	-21.6	26.42	140.0
0.121	0.865	-0.9540000000000001	0.0	0.0	0.0	-0.0013503999999999999	-5.406	-3.767	-6.1930000000000005	-2.46	0.0	0.0	0.0	128	0.0	0.0	-20.72	26.650000000000002	139.37
-0.153	0.052000000000000005	-0.755	0.0	0.0	0.0	0.0012096	-4.469	-3.924	-4.882	-2.44	0.0	0.0	0.0	-32640	0.0	0.0	-20.96	26.490000000000002	138.08
-0.755	-0.9460000000000001	-0.9450000000000001	0.0	0.0	0.0	-0.0013503999999999999	-4.781	-2.84	-4.675	-2.43	0.0	0.0	0.0	-32640	0.0	0.0	-21.150000000000002	26.21	137.28
-0.427	-1.047	-0.598	0.0	0.0	0.0	-0.0007999999999999999	-5.424	-1.73	-5.579	-2.43	0.0	0.0	0.0	-32640	0.0	0.0	-21.95	26.38	136.32
0.553	-0.848	0.112	0.0	0.0	0.0	-0.0013503999999999999	-4.425	-2.481	-8.85	-2.43	0.0	0.0	0.0	128	0.0	0.0	-22.44	27.16	136.73
0.604	-0.022	0.579	0.0	0.0	0.0	-0.0013503999999999999	-3.3930000000000002	-4.503	-8.665000000000001	-2.43	0.0	0.0	0.0	128	0.0	0.0	-22.44	26.900000000000002	136.98
-0.971	0.374	-0.167	0.0	0.0	0.0	-0.0012416	-3.233	-8.001	-7.045	-2.44	0.0	0.0	0.0	128	0.0	0.0	-21.87	26.35	135.93
-0.517	-0.5760000000000001	-1.465	0.0	0.0	0.0	-0.0013503999999999999	-4.033	-6.612	-6.264	-2.41	0.0	0.0	0.0	-32640	0.0	0.0	-21.580000000000002	25.95	134.95
-3.968	1.597	-1.837	0.0	0.0	0.0	-0.0013503999999999999	-2.516	-6.654	-10.783	-2.43	0.0	0.0	0.0	-32640	0.0	0.0	-18.87	20.93	133.49
-4.961	0.979	-2.367	0.0	0.0	0.0	-0.0013503999999999999	-4.922	-3.3890000000000002	-10.444	-2.46	0.0	0.0	0.0	-32640	0.0	0.0	-16.7	17.080000000000002	130.85
-3.49	1.5250000000000001	-2.704	0.0	0.0	0.0	-0.0014528	-4.424	-0.781	-10.35	-2.41	0.0	0.0	0.0	128	0.0	0.0	-14.620000000000001	15.17	128.24
-1.455	0.783	-2.132	0.0	0.0	0.0	-0.0013503999999999999	-2.132	-4.184	-8.768	-2.37	0.0	0.0	0.0	128	0.0	0.0	-13.120000000000001	15.46	125.93
0.097	-0.079	-2.314	0.0	0.0	0.0	-0.0013503999999999999	-4.378	-2.604	-7.7	-2.34	0.0	0.0	0.0	128	0.0	0.0	-13.27	15.58	124.49000000000001
-0.719	-2.017	-1.968	0.0	0.0	0.0	-0.0007999999999999999	-5.231	-1.832	-7.349	-2.31	0.0	0.0	0.0	-32640	0.0	0.0	-14.96	15.41	121.69
-0.783	-2.3850000000000002	-1.581	0.0	0.0	0.0	-0.0013503999999999999	-3.519	-0.441	-8.418000000000001	-2.33	0.0	0.0	0.0	-32640	0.0	0.0	-16.92	13.67	119.92
-2.677	-1.854	-0.5760000000000001	0.0	0.0	0.0	-0.0012416	-5.3420000000000005	1.688	-5.888	-2.37	0.0	0.0	0.0	-32640	0.0	0.0	-20.09	8.05	118.59
-7.103	-3.386	-0.5630000000000001	0.0	0.0	0.0	-0.0013503999999999999	-5.79	1.778	-7.4110000000000005	-2.54	0.0	0.0	0.0	128	0.0	0.0	-21.56	1.61	117.62
-0.902	-0.23800000000000002	-0.628	0.0	0.0	0.0	-0.0013503999999999999	0.18	0.39	5.296	-2.5	0.0	0.0	0.0	128	0.0	0.0	-21.27	2.72	117.7
0.41600000000000004	1.5090000000000001	0.23700000000000002	0.0	0.0	0.0	-0.0013503999999999999	-3.115	2.317	-7.4830000000000005	-2.5	0.0	0.0	0.0	-32640	0.0	0.0	-19.27	2.54	117.78
-0.47800000000000004	2.433	-0.496	0.0	0.0	0.0	-0.0013503999999999999	-5.3180000000000005	0.11900000000000001	-8.23	-2.45	0.0	0.0	0.0	-32640	0.0	0.0	-17.1	2.38	116.11
-0.739	1.338	-1.971	0.0	0.0	0.0	-0.0013503999999999999	-2.592	-0.046	-10.303	-2.41	0.0	0.0	0.0	-32640	0.0	0.0	-17.14	2.4	113.42
-0.58	-0.922	-2.255	0.0	0.0	0.0	0.0012096	-2.474	-0.181	-9.443	-2.38	0.0	0.0	0.0	128	0.0	0.0	-18.91	2.58	111.49000000000001
-0.289	-1.71	-0.989	0.0	0.0	0.0	-0.0014528	-2.299	-0.271	-8.855	-2.38	0.0	0.0	0.0	128	0.0	0.0	-19.72	2.62	111.23
0.076	-1.222	0.395	0.0	0.0	0.0	-0.0013503999999999999	-3.1390000000000002	-1.0150000000000001	-8.687	-2.4	0.0	0.0	0.0	128	0.0	0.0	-21.080000000000002	2.6	111.83
0.391	-1.039	0.986	0.0	0.0	0.0	0.0006527999999999999	-3.874	-0.212	-8.624	-2.44	0.0	0.0	0.0	-32640	0.0	0.0	-22.22	2.7600000000000002	113.26
0.437	-0.984	1.131	0.0	0.0	0.0	-0.0019072	-4.322	0.187	-8.445	-2.46	0.0	0.0	0.0	-32640	0.0	0.0	-23.46	2.81	114.08
0.21	-1.12	0.436	0.0	0.0	0.0	-0.0013503999999999999	-4.425	0.096	-8.120000000000001	-2.47	0.0	0.0	0.0	-32640	0.0	0.0	-24.25	2.64	114.27
0.058	-0.041	0.10200000000000001	0.0	0.0	0.0	-0.0013503999999999999	-3.9530000000000003	-0.08600000000000001	-8.366	-2.49	0.0	0.0	0.0	128	0.0	0.0	-24.16	2.65	114.42
0.015	0.039	0.0	0.0	0.0	0.0	0.0032064	-4.4350000000000005	0.188	-8.161	-2.48	0.0	0.0	0.0	128	0.0	0.0	-24.1	2.68	114.38
-0.046	0.114	-0.22	0.0	0.0	0.0	-0.0012416	-4.04	-0.07200000000000001	-8.45	-2.49	0.0	0.0	0.0	128	0.0	0.0	-24.07	2.69	114.07000000000001
-0.05	0.055	-0.183	0.0	0.0	0.0	-0.0014528	-4.026	-0.17500000000000002	-8.485	-2.48	0.0	0.0	0.0	128	0.0	0.0	-24.07	2.69	113.98
-0.012	-0.016	-0.011	0.0	0.0	0.0	-0.0013503999999999999	-4.179	-0.169	-8.418000000000001	-2.48	0.0	0.0	0.0	-32640	0.0	0.0	-24.09	2.68	114.0
-0.004	-0.011	-0.002	0.0	0.0	0.0	-0.0013503999999999999	-4.255	-0.153	-8.318	-2.48	0.0	0.0	0.0	-32640	0.0	0.0	-24.080000000000002	2.69	113.99000000000001
-0.004	-0.006	-0.001	0.0	0.0	0.0	-0.0013503999999999999	-4.1450000000000005	-0.197	-8.411	-2.49	0.0	0.0	0.0	128	0.0	0.0	-24.09	2.68	113.99000000000001
-0.005	-0.014	0.007	0.0	0.0	0.0	-0.0019072	-4.244	-0.171	-8.38	-2.48	0.0	0.0	0.0	128	0.0	0.0	-24.09	2.68	113.99000000000001
0.0	0.003	-0.003	0.0	0.0	0.0	-0.0019072	-4.178	-0.20500000000000002	-8.378	-2.47	0.0	0.0	0.0	128	0.0	0.0	-24.1	2.68	113.99000000000001
-0.002	-0.008	0.002	0.0	0.0	0.0	-0.0012416	-4.244	-0.159	-8.359	-2.49	0.0	0.0	0.0	128	0.0	0.0	-24.1	2.68	113.99000000000001
0.0	0.001	-0.004	0.0	0.0	0.0	0.0012096	-4.2	-0.192	-8.4	-2.48	0.0	0.0	0.0	-32640	0.0	0.0	-24.1	2.68	113.99000000000001
-0.003	-0.006	0.0	0.0	0.0	0.0	0.0032064	-4.173	-0.183	-8.361	-2.48	0.0	0.0	0.0	-32640	0.0	0.0	-24.11	2.67	113.99000000000001
0.0	-0.002	-0.001	0.0	0.0	0.0	-0.0013503999999999999	-4.199	-0.184	-8.372	-2.47	0.0	0.0	0.0	128	0.0	0.0	-24.11	2.67	113.99000000000001
-0.003	-0.003	-0.001	0.0	0.0	0.0	-0.0012416	-4.202	-0.156	-8.414	-2.49	0.0	0.0	0.0	128	0.0	0.0	-24.11	2.67	113.98
-0.001	-0.001	-0.002	0.0	0.0	0.0	-0.0019072	-4.204	-0.177	-8.392	-2.48	0.0	0.0	0.0	128	0.0	0.0	-24.12	2.67	113.98
-0.001	-0.002	-0.003	0.0	0.0	0.0	-0.0013503999999999999	-4.198	-0.17300000000000001	-8.395	-2.47	0.0	0.0	0.0	-32640	0.0	0.0	-24.12	2.67	113.98
0.0	0.0	-0.002	0.0	0.0	0.0	-0.0014528	-4.205	-0.163	-8.371	-2.48	0.0	0.0	0.0	-32640	0.0	0.0	-24.12	2.67	113.98
-0.002	-0.002	-0.003	0.0	0.0	0.0	-0.0013503999999999999	-4.19	-0.184	-8.361	-2.48	0.0	0.0	0.0	-32640	0.0	0.0	-24.12	2.66	113.97
-0.002	-0.002	-0.003	0.0	0.0	0.0	-0.0019072	-4.2010000000000005	-0.197	-8.356	-2.49	0.0	0.0	0.0	-32640	0.0	0.0	-24.13	2.66	113.97
-0.002	-0.001	-0.002	0.0	0.0	0.0	-0.0013503999999999999	-4.197	-0.169	-8.364	-2.48	0.0	0.0	0.0	128	0.0	0.0	-24.13	2.66	113.97
-0.001	-0.002	-0.001	0.0	0.0	0.0	-0.0014528	-4.205	-0.148	-8.362	-2.48	0.0	0.0	0.0	128	0.0	0.0	-24.13	2.66	113.97
-0.001	0.0	-0.001	0.0	0.0	0.0	-0.0012416	-4.218	-0.202	-8.346	-2.48	0.0	0.0	0.0	-32640	0.0	0.0	-24.13	2.66	113.96000000000001
-0.001	0.0	-0.003	0.0	0.0	0.0	0.0012096	-4.205	-0.18	-8.346	-2.47	0.0	0.0	0.0	-32640	0.0	0.0	-24.13	2.66	113.96000000000001
-0.003	-0.002	-0.003	0.0	0.0	0.0	-0.0012416	-4.236	-0.192	-8.385	-2.48	0.0	0.0	0.0	-32640	0.0	0.0	-24.13	2.66	113.95
-0.003	0.0	-0.006	0.0	0.0	0.0	-0.0014528	-4.213	-0.164	-8.348	-2.48	0.0	0.0	0.0	128	0.0	0.0	-24.14	2.66	113.95
-0.001	-0.001	-0.005	0.0	0.0	0.0	-0.0019072	-4.205	-0.163	-8.395	-2.48	0.0	0.0	0.0	128	0.0	0.0	-24.14	2.66	113.94
-0.003	-0.002	-0.007	0.0	0.0	0.0	-0.0007999999999999999	-4.1770000000000005	-0.171	-8.378	-2.48	0.0	0.0	0.0	128	0.0	0.0	-24.14	2.65	113.93
-0.001	-0.002	-0.005	0.0	0.0	0.0	0.0012096	-4.202	-0.189	-8.394	-2.48	0.0	0.0	0.0	-32640	0.0	0.0	-24.14	2.65	113.93
-0.002	0.0	-0.006	0.0	0.0	0.0	0.0006527999999999999	-4.219	-0.179	-8.42	-2.48	0.0	0.0	0.0	-32640	0.0	0.0	-24.14	2.65	113.92
-0.004	-0.001	-0.01	0.0	0.0	0.0	-0.0013503999999999999	-4.192	-0.17500000000000002	-8.33	-2.49	0.0	0.0	0.0	-32640	0.0	0.0	-24.14	2.65	113.9
-0.005	-0.001	-0.012	0.0	0.0	0.0	-0.0013503999999999999	-4.195	-0.184	-8.395	-2.47	0.0	0.0	0.0	128	0.0	0.0	-24.150000000000002	2.65	113.89
-0.006	-0.002	-0.012	0.0	0.0	0.0	-0.0013503999999999999	-4.207	-0.165	-8.362	-2.47	0.0	0.0	0.0	128	0.0	0.0	-24.150000000000002	2.65	113.88
-0.003	0.0	-0.01	0.0	0.0	0.0	-0.0012416	-4.152	-0.16	-8.313	-2.49	0.0	0.0	0.0	128	0.0	0.0	-24.150000000000002	2.65	113.87
-0.002	0.001	-0.004	0.0	0.0	0.0	0.0032064	-4.206	-0.181	-8.396	-2.46	0.0	0.0	0.0	-32640	0.0	0.0	-24.150000000000002	2.65	113.86
-0.003	-0.001	-0.003	0.0	0.0	0.0	-0.0019072	-4.197	-0.218	-8.361	-2.49	0.0	0.0	0.0	-32640	0.0	0.0	-24.16	2.65	113.86
0.0	0.001	0.0	0.0	0.0	0.0	-0.0019072	-4.195	-0.148	-8.356	-2.48	0.0	0.0	0.0	-32640	0.0	0.0	-24.150000000000002	2.65	113.86
-0.005	-0.004	-0.006	0.0	0.0	0.0	-0.0007999999999999999	-4.198	-0.186	-8.4	-2.48	0.0	0.0	0.0						
